uid,variant_number,active_mins,dt,avg_active_mins
40874,1,14.0,2,7.0
40875,1,75.0,4,18.75
40876,1,19.0,4,4.75
40877,1,8.0,4,2.0
40878,1,223.0,24,9.291666666666666
40879,1,317.0,37,8.567567567567568
40880,1,2.0,1,2.0
40881,1,85.0,19,4.473684210526316
40882,1,152.0,33,4.606060606060606
40883,1,532.0,64,8.3125
40885,1,130.0,11,11.818181818181818
40887,1,17.0,3,5.666666666666667
40888,1,151.0,12,12.583333333333334
40889,1,10.0,2,5.0
40890,1,48.0,13,3.6923076923076925
40891,1,3.0,1,3.0
40892,1,586.0,55,10.654545454545454
40893,1,44.0,12,3.6666666666666665
40894,1,153.0,8,19.125
40895,1,32.0,9,3.5555555555555554
40896,1,44.0,9,4.888888888888889
40897,1,37.0,5,7.4
40898,1,22.0,4,5.5
40900,1,8.0,3,2.6666666666666665
40901,1,32.0,3,10.666666666666666
40905,1,14.0,9,1.5555555555555556
40906,1,9.0,3,3.0
40907,1,70.0,13,5.384615384615385
40908,1,30.0,10,3.0
40909,1,255.0,23,11.08695652173913
40910,1,3.0,1,3.0
40912,1,252.0,31,8.129032258064516
40913,1,10.0,5,2.0
40914,1,262.0,36,7.277777777777778
40916,1,55.0,10,5.5
40917,1,589.0,36,16.36111111111111
40918,1,5.0,2,2.5
40919,1,6.0,2,3.0
40920,1,35.0,5,7.0
40922,1,34.0,11,3.090909090909091
40923,1,8.0,2,4.0
40924,1,92.0,12,7.666666666666667
40925,1,26.0,12,2.1666666666666665
40926,1,282.0,22,12.818181818181818
40927,1,1054.0,45,23.42222222222222
40928,1,89.0,16,5.5625
40929,1,182.0,19,9.578947368421053
40930,1,9.0,3,3.0
40931,1,97.0,15,6.466666666666667
40932,1,219.0,28,7.821428571428571
40933,1,17.0,5,3.4
40934,1,418.0,34,12.294117647058824
40936,1,168.0,24,7.0
40937,1,4.0,1,4.0
40939,1,679.0,61,11.131147540983607
40940,1,18.0,7,2.5714285714285716
40941,1,78.0,12,6.5
40942,1,212.0,36,5.888888888888889
40943,1,6.0,2,3.0
40944,1,24.0,9,2.6666666666666665
40946,1,4.0,1,4.0
40947,1,123.0,15,8.2
40948,1,78.0,16,4.875
40949,1,28.0,8,3.5
40950,1,887.0,61,14.540983606557377
40951,1,29.0,11,2.6363636363636362
40952,1,403.0,20,20.15
40953,1,877.0,46,19.065217391304348
40954,1,25.0,1,25.0
40955,1,342.0,21,16.285714285714285
40956,1,108.0,9,12.0
40957,1,296.0,25,11.84
40958,1,34.0,7,4.857142857142857
40959,1,99.0,18,5.5
40960,1,138.0,22,6.2727272727272725
40961,1,568.0,53,10.716981132075471
40962,1,487.0,46,10.58695652173913
40963,1,34.0,7,4.857142857142857
40964,1,354.0,22,16.09090909090909
40965,1,45.0,6,7.5
40966,1,184.0,32,5.75
40967,1,327.0,39,8.384615384615385
40968,1,43.0,6,7.166666666666667
40969,1,69.0,11,6.2727272727272725
40970,1,31.0,7,4.428571428571429
40971,1,21.0,7,3.0
40972,1,475.0,60,7.916666666666667
40973,1,5.0,2,2.5
40974,1,413.0,27,15.296296296296296
40975,1,1.0,1,1.0
40976,1,30.0,8,3.75
40977,1,37.0,7,5.285714285714286
40978,1,43.0,14,3.0714285714285716
40979,1,68.0,22,3.090909090909091
40980,1,46.0,11,4.181818181818182
40981,1,264.0,42,6.285714285714286
40982,1,24.0,4,6.0
40983,1,45.0,12,3.75
40984,1,127.0,18,7.055555555555555
40985,1,61.0,20,3.05
40987,1,73.0,21,3.4761904761904763
40988,1,13.0,3,4.333333333333333
40989,1,228.0,48,4.75
40990,1,10.0,3,3.3333333333333335
40991,1,48.0,14,3.4285714285714284
40992,1,20.0,7,2.857142857142857
40993,1,116.0,18,6.444444444444445
40994,1,36.0,8,4.5
40995,1,61.0,15,4.066666666666666
40996,1,40.0,8,5.0
40997,1,44.0,10,4.4
40998,1,31.0,11,2.8181818181818183
40999,1,324.0,27,12.0
41000,1,533.0,52,10.25
41001,1,31.0,11,2.8181818181818183
41002,1,1.0,1,1.0
41003,1,25.0,5,5.0
41004,1,6.0,1,6.0
41005,1,699.0,39,17.923076923076923
41007,1,681.0,57,11.947368421052632
41008,1,237.0,19,12.473684210526315
41009,1,11.0,7,1.5714285714285714
41010,1,498.0,46,10.826086956521738
41011,1,29.0,8,3.625
41012,1,21.0,4,5.25
41013,1,93.0,23,4.043478260869565
41014,1,8.0,1,8.0
41015,1,25.0,8,3.125
41016,1,208.0,33,6.303030303030303
41017,1,330.0,32,10.3125
41018,1,41.0,9,4.555555555555555
41019,1,126.0,7,18.0
41021,1,31.0,7,4.428571428571429
41022,1,44.0,13,3.3846153846153846
41023,1,98.0,20,4.9
41024,1,38.0,5,7.6
41025,1,927.0,46,20.152173913043477
41026,1,102.0,15,6.8
41028,1,168.0,39,4.3076923076923075
41029,1,192.0,29,6.620689655172414
41030,1,78.0,11,7.090909090909091
41031,1,130.0,29,4.482758620689655
41032,1,62.0,3,20.666666666666668
41033,1,31.0,6,5.166666666666667
41034,1,52.0,10,5.2
41036,1,16.0,4,4.0
41037,1,352.0,36,9.777777777777779
41038,1,116.0,14,8.285714285714286
41039,1,24.0,6,4.0
41040,1,11.0,3,3.6666666666666665
41041,1,57.0,10,5.7
41042,1,45.0,6,7.5
41043,1,108.0,24,4.5
41044,1,194.0,25,7.76
41045,1,43.0,4,10.75
41046,1,58.0,8,7.25
41047,1,26.0,7,3.7142857142857144
41048,1,259.0,31,8.35483870967742
41049,1,3.0,1,3.0
41050,1,507.0,49,10.346938775510203
41051,1,42.0,10,4.2
41052,1,9.0,1,9.0
41053,1,17.0,4,4.25
41054,1,34.0,9,3.7777777777777777
41055,1,926.0,42,22.047619047619047
41056,1,4.0,1,4.0
41057,1,94.0,14,6.714285714285714
41058,1,74.0,9,8.222222222222221
41059,1,3.0,1,3.0
41060,1,74.0,18,4.111111111111111
41061,1,1.0,1,1.0
41062,1,132.0,26,5.076923076923077
41063,1,57.0,13,4.384615384615385
41064,1,126.0,8,15.75
41065,1,38.0,3,12.666666666666666
41066,1,38.0,11,3.4545454545454546
41067,1,17.0,2,8.5
41068,1,59.0,12,4.916666666666667
41069,1,69.0,10,6.9
41070,1,286.0,21,13.619047619047619
41071,1,22.0,6,3.6666666666666665
41072,1,44.0,11,4.0
41073,1,98.0,16,6.125
41074,1,9.0,3,3.0
41075,1,45.0,10,4.5
41076,1,8.0,1,8.0
41077,1,26.0,8,3.25
41078,1,24.0,9,2.6666666666666665
41079,1,126.0,13,9.692307692307692
41080,1,18.0,7,2.5714285714285716
41081,1,47.0,9,5.222222222222222
41082,1,121.0,13,9.307692307692308
41083,1,2.0,1,2.0
41084,1,115.0,14,8.214285714285714
41085,1,113.0,15,7.533333333333333
41086,1,64.0,13,4.923076923076923
41087,1,25.0,3,8.333333333333334
41088,1,30.0,5,6.0
41089,1,96.0,20,4.8
41090,1,58.0,13,4.461538461538462
41091,1,548.0,37,14.81081081081081
41092,1,70.0,12,5.833333333333333
41093,1,292.0,30,9.733333333333333
41094,1,48.0,14,3.4285714285714284
41096,1,503.0,39,12.897435897435898
41097,1,3.0,3,1.0
41098,1,309.0,29,10.655172413793103
41099,1,35.0,5,7.0
41100,1,149.0,15,9.933333333333334
41101,1,503.0,33,15.242424242424242
41102,1,213.0,31,6.870967741935484
41103,1,25.0,2,12.5
41104,1,13.0,5,2.6
41105,1,281.0,23,12.217391304347826
41106,1,2.0,1,2.0
41107,1,14.0,4,3.5
41108,1,273.0,30,9.1
41109,1,33.0,7,4.714285714285714
41110,1,201.0,26,7.730769230769231
41111,1,819.0,47,17.425531914893618
41112,1,584.0,46,12.695652173913043
41113,1,95.0,29,3.2758620689655173
41116,1,130.0,21,6.190476190476191
41117,1,16.0,5,3.2
41118,1,82.0,11,7.454545454545454
41119,1,57.0,14,4.071428571428571
41120,1,10.0,5,2.0
41122,1,101.0,15,6.733333333333333
41123,1,44.0,7,6.285714285714286
41124,1,46.0,8,5.75
41125,1,7.0,2,3.5
41126,1,227.0,28,8.107142857142858
41127,1,34.0,6,5.666666666666667
41128,1,14.0,4,3.5
41129,1,901.0,50,18.02
41130,1,56.0,9,6.222222222222222
41132,1,49.0,12,4.083333333333333
41133,1,111.0,12,9.25
41134,1,67.0,11,6.090909090909091
41135,1,570.0,43,13.255813953488373
41136,1,99.0,22,4.5
41137,1,58.0,14,4.142857142857143
41138,1,102.0,11,9.272727272727273
41139,1,277.0,45,6.155555555555556
41140,1,89.0,31,2.870967741935484
41141,1,554.0,23,24.08695652173913
41142,1,37.0,4,9.25
41143,1,41.0,7,5.857142857142857
41144,1,5.0,1,5.0
41145,1,38.0,7,5.428571428571429
41146,1,341.0,21,16.238095238095237
41147,1,14.0,5,2.8
41148,1,33.0,7,4.714285714285714
41149,1,1165.0,80,14.5625
41150,1,91.0,7,13.0
41152,1,227.0,26,8.73076923076923
41153,1,7.0,2,3.5
41154,1,84.0,24,3.5
41156,1,7.0,2,3.5
41157,1,56.0,18,3.111111111111111
41159,1,20.0,4,5.0
41160,1,69.0,13,5.3076923076923075
41161,1,176.0,16,11.0
41162,1,226.0,37,6.108108108108108
41163,1,21.0,1,21.0
41164,1,2.0,1,2.0
41165,1,19.0,8,2.375
41166,1,303.0,48,6.3125
41167,1,71.0,16,4.4375
41168,1,1179.0,66,17.863636363636363
41170,1,133.0,13,10.23076923076923
41171,1,8.0,5,1.6
41173,1,15.0,4,3.75
41174,1,343.0,47,7.297872340425532
41175,1,53.0,5,10.6
41176,1,116.0,20,5.8
41177,1,84.0,9,9.333333333333334
41179,1,48.0,4,12.0
41180,1,309.0,27,11.444444444444445
41181,1,28.0,7,4.0
41182,1,164.0,20,8.2
41183,1,10.0,4,2.5
41184,1,201.0,17,11.823529411764707
41185,1,476.0,29,16.413793103448278
41186,1,1.0,1,1.0
41187,1,617.0,41,15.048780487804878
41188,1,16.0,6,2.6666666666666665
41189,1,35.0,10,3.5
41190,1,221.0,19,11.631578947368421
41191,1,423.0,43,9.837209302325581
41192,1,58.0,14,4.142857142857143
41193,1,253.0,29,8.724137931034482
41194,1,262.0,24,10.916666666666666
41195,1,14.0,4,3.5
41196,1,60.0,12,5.0
41197,1,23.0,2,11.5
41198,1,89.0,17,5.235294117647059
41199,1,184.0,32,5.75
41200,1,4.0,3,1.3333333333333333
41201,1,11.0,2,5.5
41202,1,99.0,10,9.9
41204,1,227.0,43,5.27906976744186
41205,1,121.0,29,4.172413793103448
41207,1,7.0,4,1.75
41208,1,6.0,4,1.5
41209,1,18.0,5,3.6
41210,1,133.0,20,6.65
41211,1,80.0,13,6.153846153846154
41212,1,70.0,10,7.0
41213,1,4.0,3,1.3333333333333333
41214,1,72.0,16,4.5
41215,1,501.0,59,8.491525423728813
41216,1,12.0,4,3.0
41217,1,17.0,6,2.8333333333333335
41218,1,212.0,13,16.307692307692307
41219,1,203.0,27,7.518518518518518
41220,1,157.0,29,5.413793103448276
41221,1,76.0,14,5.428571428571429
41222,1,79.0,9,8.777777777777779
41223,1,45.0,10,4.5
41224,1,12.0,4,3.0
41225,1,8.0,3,2.6666666666666665
41226,1,825.0,57,14.473684210526315
41227,1,40.0,6,6.666666666666667
41228,1,395.0,51,7.745098039215686
41229,1,85.0,11,7.7272727272727275
41230,1,21.0,5,4.2
41231,1,27.0,9,3.0
41232,1,240.0,23,10.434782608695652
41233,1,34.0,2,17.0
41234,1,43.0,4,10.75
41235,1,20.0,8,2.5
41237,1,801.0,67,11.955223880597014
41238,1,201.0,40,5.025
41239,1,21.0,9,2.3333333333333335
41240,1,962.0,49,19.632653061224488
41241,1,46.0,13,3.5384615384615383
41242,1,14.0,4,3.5
41243,1,87.0,12,7.25
41244,1,5.0,3,1.6666666666666667
41245,1,307.0,31,9.903225806451612
41246,1,11.0,1,11.0
41247,1,33.0,7,4.714285714285714
41248,1,61.0,14,4.357142857142857
41249,1,152.0,22,6.909090909090909
41250,1,75.0,13,5.769230769230769
41251,1,34.0,9,3.7777777777777777
41252,1,28.0,2,14.0
41253,1,49.0,15,3.2666666666666666
41254,1,13.0,4,3.25
41255,1,107.0,21,5.095238095238095
41256,1,219.0,41,5.341463414634147
41257,1,74.0,15,4.933333333333334
41258,1,49.0,6,8.166666666666666
41259,1,307.0,63,4.873015873015873
41260,1,85.0,10,8.5
41261,1,1.0,1,1.0
41262,1,156.0,14,11.142857142857142
41265,1,10.0,1,10.0
41266,1,46.0,6,7.666666666666667
41267,1,26.0,4,6.5
41268,1,19.0,6,3.1666666666666665
41269,1,62.0,15,4.133333333333334
41270,1,25.0,9,2.7777777777777777
41271,1,271.0,56,4.839285714285714
41272,1,92.0,9,10.222222222222221
41273,1,110.0,14,7.857142857142857
41274,1,313.0,60,5.216666666666667
41275,1,38.0,9,4.222222222222222
41276,1,10.0,5,2.0
41277,1,178.0,16,11.125
41278,1,21.0,5,4.2
41279,1,250.0,25,10.0
41280,1,166.0,12,13.833333333333334
41281,1,25.0,9,2.7777777777777777
41282,1,14.0,4,3.5
41283,1,248.0,48,5.166666666666667
41284,1,33.0,7,4.714285714285714
41285,1,280.0,26,10.76923076923077
41286,1,33.0,9,3.6666666666666665
41288,1,85.0,21,4.0476190476190474
41289,1,116.0,16,7.25
41290,1,169.0,28,6.035714285714286
41291,1,65.0,15,4.333333333333333
41292,1,425.0,45,9.444444444444445
41293,1,72.0,10,7.2
41294,1,195.0,16,12.1875
41295,1,6.0,4,1.5
41296,1,168.0,18,9.333333333333334
41297,1,8.0,2,4.0
41299,1,116.0,17,6.823529411764706
41300,1,55.0,12,4.583333333333333
41301,1,12.0,2,6.0
41303,1,640.0,54,11.851851851851851
41304,1,34.0,12,2.8333333333333335
41305,1,72.0,9,8.0
41306,1,11.0,7,1.5714285714285714
41307,1,6.0,4,1.5
41308,1,39.0,6,6.5
41309,1,2.0,1,2.0
41310,1,31.0,6,5.166666666666667
41311,1,60.0,15,4.0
41312,1,3.0,1,3.0
41313,1,32.0,3,10.666666666666666
41314,1,466.0,36,12.944444444444445
41315,1,3.0,1,3.0
41316,1,382.0,51,7.490196078431373
41317,1,21.0,3,7.0
41318,1,7.0,3,2.3333333333333335
41319,1,138.0,14,9.857142857142858
41320,1,1.0,1,1.0
41321,1,313.0,42,7.4523809523809526
41322,1,84.0,11,7.636363636363637
41323,1,10.0,5,2.0
41324,1,44.0,13,3.3846153846153846
41325,1,36.0,5,7.2
41326,1,36.0,7,5.142857142857143
41327,1,113.0,14,8.071428571428571
41328,1,73.0,15,4.866666666666666
41329,1,121.0,18,6.722222222222222
41330,1,31.0,10,3.1
41331,1,19.0,8,2.375
41333,1,46.0,10,4.6
41334,1,77.0,17,4.529411764705882
41335,1,10.0,5,2.0
41336,1,16.0,8,2.0
41337,1,18.0,6,3.0
41338,1,683.0,58,11.775862068965518
41339,1,1.0,1,1.0
41340,1,505.0,58,8.706896551724139
41341,1,32.0,5,6.4
41342,1,68.0,20,3.4
41343,1,358.0,43,8.325581395348838
41344,1,39.0,6,6.5
41345,1,262.0,38,6.894736842105263
41346,1,24.0,6,4.0
41347,1,81.0,18,4.5
41348,1,15.0,1,15.0
41350,1,20.0,3,6.666666666666667
41351,1,224.0,17,13.176470588235293
41352,1,996.0,66,15.090909090909092
41353,1,41.0,9,4.555555555555555
41354,1,39.0,10,3.9
41355,1,167.0,20,8.35
41356,1,93.0,8,11.625
41357,1,186.0,29,6.413793103448276
41358,1,101.0,8,12.625
41359,1,20.0,7,2.857142857142857
41360,1,86.0,9,9.555555555555555
41362,1,176.0,9,19.555555555555557
41363,1,28.0,5,5.6
41364,1,355.0,38,9.342105263157896
41365,1,1041.0,64,16.265625
41366,1,91.0,31,2.935483870967742
41367,1,2.0,2,1.0
41368,1,7.0,2,3.5
41369,1,39.0,5,7.8
41371,1,28.0,9,3.111111111111111
41372,1,58.0,17,3.411764705882353
41373,1,25.0,4,6.25
41375,1,7.0,4,1.75
41377,1,7.0,2,3.5
41378,1,19.0,7,2.7142857142857144
41380,1,300.0,32,9.375
41381,1,20.0,9,2.2222222222222223
41382,1,250.0,36,6.944444444444445
41383,1,3.0,1,3.0
41384,1,43.0,11,3.909090909090909
41385,1,499.0,33,15.121212121212121
41386,1,25.0,3,8.333333333333334
41387,1,133.0,25,5.32
41388,1,11.0,5,2.2
41389,1,108.0,19,5.684210526315789
41390,1,380.0,35,10.857142857142858
41391,1,104.0,13,8.0
41392,1,31.0,8,3.875
41393,1,323.0,21,15.380952380952381
41394,1,35.0,7,5.0
41395,1,572.0,47,12.170212765957446
41396,1,38.0,6,6.333333333333333
41398,1,133.0,19,7.0
41400,1,15.0,4,3.75
41401,1,2.0,1,2.0
41402,1,24.0,6,4.0
41403,1,9.0,2,4.5
41404,1,171.0,12,14.25
41405,1,252.0,28,9.0
41407,1,92.0,15,6.133333333333334
41408,1,48.0,11,4.363636363636363
41409,1,73.0,14,5.214285714285714
41410,1,97.0,23,4.217391304347826
41411,1,40.0,6,6.666666666666667
41412,1,14.0,4,3.5
41413,1,9.0,3,3.0
41414,1,28.0,6,4.666666666666667
41415,1,362.0,37,9.783783783783784
41416,1,144.0,25,5.76
41417,1,117.0,18,6.5
41418,1,263.0,26,10.115384615384615
41419,1,19.0,3,6.333333333333333
41420,1,39.0,9,4.333333333333333
41421,1,281.0,24,11.708333333333334
41422,1,28.0,5,5.6
41424,1,150.0,16,9.375
41425,1,18.0,5,3.6
41427,1,33.0,5,6.6
41428,1,1.0,1,1.0
41430,1,36.0,1,36.0
41431,1,9.0,3,3.0
41432,1,15.0,5,3.0
41433,1,144.0,27,5.333333333333333
41434,1,6.0,3,2.0
41435,1,11.0,2,5.5
41436,1,561.0,26,21.576923076923077
41437,1,158.0,22,7.181818181818182
41438,1,26.0,7,3.7142857142857144
41439,1,48.0,11,4.363636363636363
41440,1,268.0,26,10.307692307692308
41441,1,431.0,37,11.64864864864865
41442,1,31.0,9,3.4444444444444446
41443,1,1.0,1,1.0
41444,1,420.0,25,16.8
41446,1,263.0,47,5.595744680851064
41447,1,184.0,25,7.36
41448,1,370.0,26,14.23076923076923
41449,1,3.0,2,1.5
41450,1,286.0,22,13.0
41451,1,332.0,28,11.857142857142858
41452,1,23.0,7,3.2857142857142856
41453,1,49.0,9,5.444444444444445
41454,1,113.0,15,7.533333333333333
41456,1,52.0,10,5.2
41457,1,32.0,5,6.4
41458,1,1.0,1,1.0
41459,1,276.0,29,9.517241379310345
41460,1,40.0,8,5.0
41461,1,141.0,33,4.2727272727272725
41462,1,89.0,11,8.090909090909092
41463,1,14.0,6,2.3333333333333335
41464,1,34.0,7,4.857142857142857
41465,1,6.0,2,3.0
41466,1,54.0,9,6.0
41467,1,84.0,10,8.4
41468,1,124.0,32,3.875
41469,1,28.0,3,9.333333333333334
41470,1,132.0,25,5.28
41471,1,278.0,21,13.238095238095237
41472,1,149.0,31,4.806451612903226
41473,1,8.0,2,4.0
41474,1,47.0,11,4.2727272727272725
41475,1,88.0,22,4.0
41476,1,53.0,11,4.818181818181818
41477,1,17.0,4,4.25
41478,1,21.0,5,4.2
41479,1,1.0,1,1.0
41480,1,81.0,16,5.0625
41481,1,23.0,8,2.875
41482,1,33.0,6,5.5
41483,1,64.0,2,32.0
41484,1,286.0,30,9.533333333333333
41486,1,358.0,49,7.3061224489795915
41487,1,13.0,2,6.5
41488,1,82.0,9,9.11111111111111
41489,1,21.0,5,4.2
41490,1,8.0,4,2.0
41491,1,140.0,21,6.666666666666667
41492,1,3.0,1,3.0
41493,1,35.0,8,4.375
41494,1,78.0,15,5.2
41495,1,57.0,16,3.5625
41497,1,38.0,5,7.6
41498,1,194.0,31,6.258064516129032
41500,1,52.0,22,2.3636363636363638
41501,1,491.0,51,9.627450980392156
41502,1,94.0,16,5.875
41503,1,68.0,13,5.230769230769231
41504,1,22.0,3,7.333333333333333
41505,1,757.0,44,17.204545454545453
41506,1,474.0,40,11.85
41507,1,233.0,20,11.65
41508,1,419.0,47,8.914893617021276
41509,1,68.0,8,8.5
41510,1,351.0,30,11.7
41511,1,77.0,8,9.625
41512,1,943.0,58,16.25862068965517
41513,1,54.0,11,4.909090909090909
41514,1,45.0,11,4.090909090909091
41515,1,16.0,4,4.0
41517,1,12.0,5,2.4
41518,1,195.0,20,9.75
41519,1,9.0,4,2.25
41520,1,25.0,6,4.166666666666667
41521,1,112.0,13,8.615384615384615
41522,1,39.0,9,4.333333333333333
41523,1,61.0,19,3.210526315789474
41524,1,136.0,11,12.363636363636363
41525,1,129.0,15,8.6
41526,1,662.0,51,12.980392156862745
41527,1,385.0,44,8.75
41528,1,530.0,50,10.6
41529,1,2.0,1,2.0
41530,1,92.0,15,6.133333333333334
41531,1,2.0,1,2.0
41532,1,511.0,33,15.484848484848484
41533,1,22.0,5,4.4
41534,1,95.0,20,4.75
41535,1,23.0,6,3.8333333333333335
41536,1,397.0,61,6.508196721311475
41537,1,508.0,48,10.583333333333334
41538,1,56.0,10,5.6
41539,1,158.0,24,6.583333333333333
41540,1,52.0,11,4.7272727272727275
41541,1,69.0,10,6.9
41542,1,53.0,14,3.7857142857142856
41543,1,11.0,5,2.2
41544,1,23.0,2,11.5
41545,1,14.0,4,3.5
41546,1,15.0,6,2.5
41547,1,485.0,62,7.82258064516129
41548,1,645.0,40,16.125
41549,1,226.0,25,9.04
41551,1,28.0,6,4.666666666666667
41553,1,182.0,18,10.11111111111111
41554,1,47.0,14,3.357142857142857
41555,1,4.0,1,4.0
41557,1,100.0,27,3.7037037037037037
41558,1,107.0,11,9.727272727272727
41559,1,79.0,19,4.157894736842105
41560,1,51.0,10,5.1
41561,1,28.0,4,7.0
41562,1,25.0,7,3.5714285714285716
41563,1,161.0,24,6.708333333333333
41564,1,5.0,2,2.5
41565,1,44.0,10,4.4
41566,1,93.0,23,4.043478260869565
41567,1,62.0,12,5.166666666666667
41568,1,209.0,23,9.08695652173913
41569,1,340.0,47,7.23404255319149
41570,1,593.0,42,14.119047619047619
41571,1,67.0,8,8.375
41572,1,34.0,9,3.7777777777777777
41573,1,61.0,19,3.210526315789474
41574,1,65.0,14,4.642857142857143
41576,1,29.0,5,5.8
41577,1,12.0,2,6.0
41578,1,21.0,3,7.0
41579,1,14.0,3,4.666666666666667
41580,1,19.0,6,3.1666666666666665
41581,1,81.0,12,6.75
41582,1,15.0,2,7.5
41583,1,43.0,7,6.142857142857143
41584,1,397.0,46,8.630434782608695
41585,1,739.0,46,16.065217391304348
41586,1,66.0,22,3.0
41587,1,6.0,4,1.5
41588,1,96.0,5,19.2
41590,1,19.0,6,3.1666666666666665
41591,1,266.0,30,8.866666666666667
41592,1,55.0,8,6.875
41593,1,10.0,2,5.0
41594,1,276.0,42,6.571428571428571
41597,1,139.0,20,6.95
41598,1,45.0,9,5.0
41599,1,155.0,15,10.333333333333334
41600,1,7.0,2,3.5
41601,1,278.0,32,8.6875
41602,1,138.0,14,9.857142857142858
41603,1,45.0,8,5.625
41604,1,348.0,40,8.7
41605,1,57.0,9,6.333333333333333
41607,1,1.0,1,1.0
41608,1,57.0,16,3.5625
41609,1,89.0,6,14.833333333333334
41610,1,2.0,2,1.0
41611,1,21.0,6,3.5
41612,1,105.0,16,6.5625
41613,1,20.0,5,4.0
41614,1,391.0,35,11.17142857142857
41615,1,62.0,14,4.428571428571429
41616,1,130.0,23,5.6521739130434785
41617,1,24.0,5,4.8
41620,1,471.0,32,14.71875
41621,1,2.0,2,1.0
41622,1,8.0,2,4.0
41623,1,19.0,5,3.8
41624,1,2.0,1,2.0
41625,1,64.0,7,9.142857142857142
41626,1,11.0,2,5.5
41627,1,25.0,7,3.5714285714285716
41628,1,16.0,7,2.2857142857142856
41629,1,33.0,4,8.25
41630,1,153.0,26,5.884615384615385
41631,1,429.0,42,10.214285714285714
41632,1,221.0,26,8.5
41633,1,596.0,32,18.625
41634,1,30.0,14,2.142857142857143
41635,1,18.0,7,2.5714285714285716
41636,1,96.0,12,8.0
41637,1,1.0,1,1.0
41638,1,37.0,3,12.333333333333334
41639,1,6.0,3,2.0
41640,1,90.0,18,5.0
41641,1,98.0,17,5.764705882352941
41642,1,98.0,14,7.0
41644,1,35.0,13,2.6923076923076925
41645,1,120.0,13,9.23076923076923
41646,1,24.0,8,3.0
41647,1,49.0,9,5.444444444444445
41648,1,145.0,26,5.576923076923077
41649,1,25.0,5,5.0
41650,1,56.0,9,6.222222222222222
41651,1,71.0,17,4.176470588235294
41652,1,263.0,20,13.15
41653,1,19.0,7,2.7142857142857144
41654,1,514.0,44,11.681818181818182
41655,1,8.0,3,2.6666666666666665
41656,1,145.0,16,9.0625
41657,1,17.0,4,4.25
41658,1,75.0,21,3.5714285714285716
41660,1,129.0,9,14.333333333333334
41661,1,707.0,59,11.983050847457626
41662,1,540.0,54,10.0
41663,1,103.0,18,5.722222222222222
41664,1,1.0,1,1.0
41665,1,78.0,14,5.571428571428571
41666,1,250.0,28,8.928571428571429
41667,1,519.0,37,14.027027027027026
41668,1,111.0,17,6.529411764705882
41669,1,82.0,10,8.2
41670,1,43.0,11,3.909090909090909
41671,1,40.0,6,6.666666666666667
41672,1,8.0,1,8.0
41673,1,5.0,2,2.5
41674,1,79.0,13,6.076923076923077
41675,1,49.0,12,4.083333333333333
41676,1,63.0,8,7.875
41677,1,34.0,3,11.333333333333334
41678,1,176.0,31,5.67741935483871
41679,1,6.0,1,6.0
41680,1,112.0,16,7.0
41681,1,3.0,2,1.5
41682,1,42.0,9,4.666666666666667
41683,1,23.0,7,3.2857142857142856
41684,1,220.0,29,7.586206896551724
41685,1,18.0,3,6.0
41686,1,89.0,13,6.846153846153846
41687,1,131.0,22,5.954545454545454
41689,1,995.0,52,19.134615384615383
41690,1,4.0,3,1.3333333333333333
41691,1,501.0,23,21.782608695652176
41692,1,12.0,4,3.0
41693,1,28.0,5,5.6
41694,1,245.0,30,8.166666666666666
41695,1,56.0,12,4.666666666666667
41696,1,12.0,4,3.0
41697,1,25.0,4,6.25
41698,1,514.0,54,9.518518518518519
41699,1,56.0,7,8.0
41700,1,13.0,4,3.25
41701,1,372.0,39,9.538461538461538
41702,1,31.0,5,6.2
41703,1,167.0,33,5.0606060606060606
41704,1,44.0,6,7.333333333333333
41705,1,375.0,35,10.714285714285714
41707,1,328.0,18,18.22222222222222
41708,1,95.0,12,7.916666666666667
41709,1,16.0,5,3.2
41710,1,13.0,4,3.25
41711,1,26.0,5,5.2
41712,1,123.0,17,7.235294117647059
41713,1,16.0,5,3.2
41714,1,412.0,46,8.956521739130435
41716,1,51.0,8,6.375
41717,1,4.0,2,2.0
41718,1,234.0,50,4.68
41719,1,38.0,10,3.8
41720,1,272.0,23,11.826086956521738
41721,1,436.0,48,9.083333333333334
41722,1,23.0,2,11.5
41723,1,39.0,12,3.25
41724,1,29.0,7,4.142857142857143
41725,1,717.0,63,11.380952380952381
41726,1,38.0,10,3.8
41727,1,57.0,14,4.071428571428571
41728,1,11.0,4,2.75
41729,1,9.0,4,2.25
41730,1,5.0,2,2.5
41731,1,8.0,1,8.0
41732,1,11.0,2,5.5
41733,1,43.0,10,4.3
41734,1,1184.0,67,17.671641791044777
41735,1,22.0,4,5.5
41736,1,209.0,22,9.5
41737,1,34.0,7,4.857142857142857
41738,1,67.0,12,5.583333333333333
41739,1,181.0,21,8.619047619047619
41740,1,526.0,36,14.61111111111111
41741,1,129.0,20,6.45
41742,1,179.0,20,8.95
41744,1,96.0,18,5.333333333333333
41745,1,23.0,9,2.5555555555555554
41747,1,191.0,40,4.775
41748,1,17.0,5,3.4
41749,1,32.0,12,2.6666666666666665
41750,1,36.0,11,3.272727272727273
41751,1,6.0,2,3.0
41752,1,97.0,20,4.85
41753,1,550.0,45,12.222222222222221
41754,1,3.0,2,1.5
41755,1,121.0,21,5.761904761904762
41756,1,35.0,10,3.5
