uid,active_mins,dt,avg_active_mins
971,216.0,33,6.545454545454546
972,20.0,4,5.0
973,59.0,13,4.538461538461538
974,67.0,11,6.090909090909091
975,768.0,54,14.222222222222221
976,249.0,32,7.78125
977,48.0,18,2.6666666666666665
978,133.0,23,5.782608695652174
979,41.0,16,2.5625
980,6.0,3,2.0
981,695.0,61,11.39344262295082
982,182.0,17,10.705882352941176
983,343.0,46,7.456521739130435
984,49.0,15,3.2666666666666666
985,15.0,4,3.75
986,92.0,15,6.133333333333334
987,16.0,4,4.0
988,74.0,18,4.111111111111111
989,27.0,12,2.25
990,179.0,51,3.5098039215686274
991,19.0,8,2.375
992,26.0,5,5.2
993,22.0,10,2.2
994,27.0,14,1.9285714285714286
995,62.0,14,4.428571428571429
996,228.0,37,6.162162162162162
997,134.0,48,2.7916666666666665
998,39.0,7,5.571428571428571
999,30.0,20,1.5
1000,5.0,2,2.5
1001,13.0,2,6.5
1002,3.0,1,3.0
1003,298.0,61,4.885245901639344
1004,59.0,6,9.833333333333334
1005,20.0,8,2.5
1006,58.0,14,4.142857142857143
1007,46.0,12,3.8333333333333335
1008,3.0,3,1.0
1009,75.0,18,4.166666666666667
1010,460.0,58,7.931034482758621
1011,209.0,40,5.225
1012,1.0,1,1.0
1013,67.0,24,2.7916666666666665
1014,223.0,61,3.6557377049180326
1015,47.0,9,5.222222222222222
1016,28.0,13,2.1538461538461537
1017,41.0,17,2.411764705882353
1018,9.0,5,1.8
1019,12.0,5,2.4
1020,37.0,12,3.0833333333333335
1021,432.0,73,5.917808219178082
1022,381.0,53,7.188679245283019
1023,1005.0,84,11.964285714285714
1024,52.0,12,4.333333333333333
1025,193.0,59,3.2711864406779663
1026,110.0,38,2.8947368421052633
1027,252.0,44,5.7272727272727275
1028,297.0,27,11.0
1029,593.0,41,14.463414634146341
1030,412.0,36,11.444444444444445
1031,42.0,16,2.625
1032,2.0,1,2.0
1033,94.0,25,3.76
1034,66.0,18,3.6666666666666665
1035,1079.0,86,12.546511627906977
1036,887.0,56,15.839285714285714
1037,602.0,98,6.142857142857143
1038,14.0,5,2.8
1039,604.0,46,13.130434782608695
1040,38.0,15,2.533333333333333
1041,517.0,47,11.0
1042,407.0,60,6.783333333333333
1043,39.0,9,4.333333333333333
1044,316.0,64,4.9375
1045,37.0,16,2.3125
1046,19.0,4,4.75
1047,164.0,13,12.615384615384615
1048,145.0,22,6.590909090909091
1049,40.0,10,4.0
1050,2.0,1,2.0
1051,27.0,8,3.375
1052,26.0,14,1.8571428571428572
1053,171.0,12,14.25
1054,21.0,11,1.9090909090909092
1055,62.0,19,3.263157894736842
1056,4.0,1,4.0
1057,147.0,11,13.363636363636363
1058,25.0,13,1.9230769230769231
1059,138.0,38,3.6315789473684212
1060,32.0,10,3.2
1061,69.0,23,3.0
1062,245.0,26,9.423076923076923
1063,757.0,76,9.960526315789474
1064,438.0,48,9.125
1065,58.0,14,4.142857142857143
1066,5.0,5,1.0
1067,5.0,3,1.6666666666666667
1068,6.0,1,6.0
1069,180.0,43,4.186046511627907
1070,257.0,74,3.472972972972973
1071,31.0,2,15.5
1072,228.0,40,5.7
1073,477.0,64,7.453125
1074,35.0,7,5.0
1075,76.0,24,3.1666666666666665
1076,29.0,11,2.6363636363636362
1077,150.0,7,21.428571428571427
1078,51.0,13,3.923076923076923
1079,4.0,1,4.0
1080,436.0,26,16.76923076923077
1081,760.0,73,10.41095890410959
1082,4.0,1,4.0
1083,33.0,10,3.3
1084,40.0,18,2.2222222222222223
1085,3.0,2,1.5
1086,189.0,61,3.098360655737705
1087,3.0,2,1.5
1088,99.0,24,4.125
1089,12.0,5,2.4
1090,292.0,37,7.891891891891892
1091,4.0,2,2.0
1092,1.0,1,1.0
1093,85.0,15,5.666666666666667
1094,1.0,1,1.0
1095,68.0,23,2.9565217391304346
1096,182.0,27,6.7407407407407405
1097,5.0,2,2.5
1098,57.0,18,3.1666666666666665
1099,10.0,6,1.6666666666666667
1100,30.0,5,6.0
1101,12.0,7,1.7142857142857142
1102,13.0,9,1.4444444444444444
1103,37.0,13,2.8461538461538463
1104,3.0,1,3.0
1105,20.0,8,2.5
1106,75.0,17,4.411764705882353
1107,119.0,38,3.1315789473684212
1108,19.0,9,2.111111111111111
1109,477.0,62,7.693548387096774
1110,130.0,17,7.647058823529412
1111,20.0,8,2.5
1112,17.0,7,2.4285714285714284
1113,17.0,2,8.5
1114,45.0,10,4.5
1115,457.0,37,12.35135135135135
1116,13.0,3,4.333333333333333
1117,175.0,15,11.666666666666666
1118,186.0,32,5.8125
1119,87.0,20,4.35
1120,334.0,36,9.277777777777779
1121,13.0,6,2.1666666666666665
1122,42.0,17,2.4705882352941178
1123,537.0,55,9.763636363636364
1124,221.0,38,5.815789473684211
1125,12.0,4,3.0
1126,21.0,9,2.3333333333333335
1127,10.0,4,2.5
1128,1198.0,74,16.18918918918919
1129,11.0,7,1.5714285714285714
1130,86.0,18,4.777777777777778
1131,6.0,3,2.0
1132,34.0,11,3.090909090909091
1133,17.0,6,2.8333333333333335
1134,8.0,3,2.6666666666666665
1135,5.0,3,1.6666666666666667
1136,141.0,26,5.423076923076923
1137,44.0,20,2.2
1138,569.0,94,6.053191489361702
1139,17.0,5,3.4
1140,148.0,33,4.484848484848484
1141,15.0,10,1.5
1142,1097.0,68,16.13235294117647
1143,18.0,12,1.5
1144,55.0,16,3.4375
1145,23.0,6,3.8333333333333335
1146,7.0,2,3.5
1147,714.0,37,19.2972972972973
1148,105.0,11,9.545454545454545
1149,81.0,10,8.1
1150,89.0,30,2.966666666666667
1151,5.0,4,1.25
1152,20.0,10,2.0
1153,28.0,8,3.5
1154,39.0,13,3.0
1155,15.0,10,1.5
1156,4.0,1,4.0
1157,1.0,1,1.0
1158,186.0,36,5.166666666666667
1159,620.0,75,8.266666666666667
1160,9.0,5,1.8
1161,78.0,9,8.666666666666666
1162,11.0,6,1.8333333333333333
1163,138.0,40,3.45
1164,18.0,6,3.0
1165,26.0,7,3.7142857142857144
1166,57.0,14,4.071428571428571
1167,296.0,14,21.142857142857142
1168,4.0,1,4.0
1169,319.0,37,8.621621621621621
1170,2.0,1,2.0
1171,188.0,45,4.177777777777778
1172,554.0,85,6.517647058823529
1173,56.0,20,2.8
1174,36.0,6,6.0
1175,221.0,52,4.25
1176,20.0,11,1.8181818181818181
1177,834.0,91,9.164835164835164
1178,320.0,37,8.64864864864865
1179,39.0,9,4.333333333333333
1180,36.0,18,2.0
1181,42.0,16,2.625
1182,27.0,13,2.076923076923077
1183,589.0,68,8.661764705882353
1184,28.0,6,4.666666666666667
1185,513.0,59,8.694915254237289
1186,186.0,50,3.72
1187,422.0,56,7.535714285714286
1188,362.0,35,10.342857142857143
1189,27.0,10,2.7
1190,43.0,10,4.3
1191,23.0,9,2.5555555555555554
1192,29.0,4,7.25
1193,14.0,7,2.0
1194,203.0,42,4.833333333333333
1195,67.0,23,2.9130434782608696
1196,34.0,10,3.4
1197,9.0,1,9.0
1198,17.0,9,1.8888888888888888
1199,39.0,11,3.5454545454545454
1200,29.0,12,2.4166666666666665
1201,100.0,24,4.166666666666667
1202,180.0,18,10.0
1203,56.0,15,3.7333333333333334
1204,229.0,46,4.978260869565218
1205,1.0,1,1.0
1206,631.0,62,10.17741935483871
1207,233.0,41,5.682926829268292
1208,5.0,2,2.5
1209,14.0,8,1.75
1210,3.0,1,3.0
1211,10.0,3,3.3333333333333335
1212,5.0,3,1.6666666666666667
1213,43.0,17,2.5294117647058822
1214,32.0,13,2.4615384615384617
1215,33.0,17,1.9411764705882353
1216,208.0,25,8.32
1217,12.0,3,4.0
1218,27.0,8,3.375
1219,218.0,13,16.76923076923077
1220,24.0,10,2.4
1221,188.0,53,3.547169811320755
1222,19.0,4,4.75
1223,69.0,21,3.2857142857142856
1224,66.0,22,3.0
1225,674.0,56,12.035714285714286
1226,185.0,41,4.512195121951219
1227,12.0,3,4.0
1228,2.0,1,2.0
1229,205.0,16,12.8125
1230,13.0,3,4.333333333333333
1231,51.0,5,10.2
1232,25.0,4,6.25
1233,86.0,13,6.615384615384615
1234,137.0,34,4.029411764705882
1235,3.0,2,1.5
1236,13.0,5,2.6
1237,8.0,5,1.6
1238,22.0,7,3.142857142857143
1239,39.0,7,5.571428571428571
1240,142.0,39,3.641025641025641
1241,395.0,47,8.404255319148936
1242,167.0,20,8.35
1243,20.0,8,2.5
1244,105.0,31,3.3870967741935485
1245,1.0,1,1.0
1246,59.0,16,3.6875
1247,236.0,26,9.076923076923077
1248,107.0,34,3.1470588235294117
1249,465.0,52,8.942307692307692
1250,37.0,8,4.625
1251,25.0,6,4.166666666666667
1252,891.0,54,16.5
1253,226.0,26,8.692307692307692
1254,105.0,28,3.75
1255,435.0,22,19.772727272727273
1256,539.0,57,9.456140350877194
1257,11.0,3,3.6666666666666665
1258,7.0,1,7.0
1259,34.0,15,2.2666666666666666
1260,696.0,92,7.565217391304348
1261,333.0,48,6.9375
1262,2.0,1,2.0
1263,53.0,13,4.076923076923077
1264,71.0,16,4.4375
1265,467.0,35,13.342857142857143
1266,15.0,7,2.142857142857143
1267,14.0,5,2.8
1268,14.0,4,3.5
1269,2.0,1,2.0
1270,82.0,19,4.315789473684211
1271,363.0,36,10.083333333333334
1272,1162.0,64,18.15625
1273,232.0,60,3.8666666666666667
1274,135.0,28,4.821428571428571
1275,215.0,38,5.657894736842105
1276,39.0,19,2.0526315789473686
1277,782.0,59,13.254237288135593
1278,33.0,13,2.5384615384615383
1279,2.0,2,1.0
1280,43.0,14,3.0714285714285716
1281,3.0,1,3.0
1282,5.0,1,5.0
1283,404.0,55,7.345454545454546
1284,13.0,5,2.6
1285,492.0,41,12.0
1286,28.0,13,2.1538461538461537
1287,45.0,11,4.090909090909091
1288,154.0,35,4.4
1289,185.0,30,6.166666666666667
1290,15.0,4,3.75
1291,275.0,65,4.230769230769231
1292,1.0,1,1.0
1293,495.0,85,5.823529411764706
1294,93.0,26,3.576923076923077
1295,444.0,35,12.685714285714285
1296,7.0,2,3.5
1297,6.0,1,6.0
1298,33.0,6,5.5
1299,547.0,88,6.215909090909091
1300,7.0,4,1.75
1301,112.0,40,2.8
1302,15.0,5,3.0
1303,5.0,1,5.0
1304,43.0,13,3.3076923076923075
1305,68.0,18,3.7777777777777777
1306,10.0,2,5.0
1307,34.0,7,4.857142857142857
1308,66.0,6,11.0
1309,16.0,5,3.2
1310,27.0,11,2.4545454545454546
1311,71.0,19,3.736842105263158
1312,55.0,17,3.235294117647059
1313,805.0,53,15.18867924528302
1314,149.0,29,5.137931034482759
1315,86.0,24,3.5833333333333335
1316,40.0,8,5.0
1317,4.0,1,4.0
1318,192.0,27,7.111111111111111
1319,73.0,12,6.083333333333333
1320,5.0,1,5.0
1321,91.0,25,3.64
1322,14.0,4,3.5
1323,47.0,17,2.764705882352941
1324,5.0,3,1.6666666666666667
1325,231.0,56,4.125
1326,34.0,10,3.4
1327,89.0,27,3.2962962962962963
1328,928.0,84,11.047619047619047
1329,668.0,76,8.789473684210526
1330,91.0,22,4.136363636363637
1331,58.0,18,3.2222222222222223
1332,4.0,1,4.0
1333,674.0,43,15.674418604651162
1334,518.0,30,17.266666666666666
1335,969.0,88,11.011363636363637
1336,43.0,5,8.6
1337,15.0,3,5.0
1338,222.0,24,9.25
1339,16.0,6,2.6666666666666665
1340,4.0,1,4.0
1341,68.0,12,5.666666666666667
1342,72.0,13,5.538461538461538
1343,685.0,61,11.229508196721312
1344,53.0,12,4.416666666666667
1345,27.0,9,3.0
1346,9.0,6,1.5
1347,20.0,8,2.5
1348,7.0,1,7.0
1349,269.0,50,5.38
1350,30.0,11,2.727272727272727
1351,59.0,17,3.4705882352941178
1352,15.0,4,3.75
1353,150.0,41,3.658536585365854
1354,15.0,5,3.0
1355,472.0,70,6.742857142857143
1356,19.0,8,2.375
1357,101.0,33,3.0606060606060606
1358,336.0,57,5.894736842105263
1359,7.0,4,1.75
1360,18.0,8,2.25
1361,48.0,22,2.1818181818181817
1362,275.0,52,5.288461538461538
1363,44.0,14,3.142857142857143
1364,212.0,31,6.838709677419355
1365,157.0,41,3.8292682926829267
1366,18.0,5,3.6
1367,25.0,9,2.7777777777777777
1368,21.0,9,2.3333333333333335
1369,10.0,5,2.0
1370,11.0,3,3.6666666666666665
1371,62.0,29,2.1379310344827585
1372,23.0,8,2.875
1373,157.0,37,4.243243243243243
1374,19.0,8,2.375
1375,517.0,47,11.0
1376,9.0,4,2.25
1377,20.0,10,2.0
1378,178.0,36,4.944444444444445
1379,35.0,14,2.5
1380,250.0,52,4.8076923076923075
1382,151.0,32,4.71875
1383,214.0,39,5.487179487179487
1384,63.0,7,9.0
1385,63.0,16,3.9375
1386,102.0,40,2.55
1387,12.0,1,12.0
1388,62.0,13,4.769230769230769
1389,943.0,63,14.968253968253968
1390,191.0,16,11.9375
1391,54.0,24,2.25
1392,12.0,4,3.0
1393,81.0,11,7.363636363636363
1394,198.0,24,8.25
1395,14.0,8,1.75
1396,110.0,32,3.4375
1397,30.0,10,3.0
1398,813.0,59,13.779661016949152
1399,11.0,7,1.5714285714285714
1400,6.0,2,3.0
1401,2.0,1,2.0
1402,6.0,3,2.0
1403,131.0,34,3.8529411764705883
1404,9.0,4,2.25
1405,34.0,21,1.619047619047619
1406,12.0,3,4.0
1407,10.0,3,3.3333333333333335
1408,63.0,26,2.423076923076923
1409,21.0,9,2.3333333333333335
1410,17.0,8,2.125
1411,8.0,3,2.6666666666666665
1412,924.0,77,12.0
1413,3.0,1,3.0
1414,270.0,19,14.210526315789474
1415,32.0,14,2.2857142857142856
1416,85.0,19,4.473684210526316
1417,685.0,42,16.30952380952381
1418,64.0,8,8.0
1419,96.0,31,3.096774193548387
1421,167.0,43,3.883720930232558
1422,355.0,28,12.678571428571429
1423,41.0,11,3.727272727272727
1424,518.0,84,6.166666666666667
1425,210.0,43,4.883720930232558
1426,317.0,27,11.74074074074074
1427,73.0,18,4.055555555555555
1428,26.0,8,3.25
1429,548.0,80,6.85
1430,35.0,15,2.3333333333333335
1431,17.0,5,3.4
1432,71.0,16,4.4375
1433,71.0,15,4.733333333333333
1434,583.0,55,10.6
1435,25.0,8,3.125
1436,8.0,5,1.6
1437,146.0,22,6.636363636363637
1438,320.0,30,10.666666666666666
1439,56.0,15,3.7333333333333334
1440,7.0,6,1.1666666666666667
1441,53.0,16,3.3125
1442,32.0,12,2.6666666666666665
1443,14.0,1,14.0
1444,253.0,68,3.7205882352941178
1445,22.0,12,1.8333333333333333
1446,25.0,6,4.166666666666667
1447,348.0,41,8.487804878048781
1448,3.0,1,3.0
1449,62.0,17,3.6470588235294117
1450,64.0,12,5.333333333333333
1451,413.0,39,10.58974358974359
1452,227.0,22,10.318181818181818
1453,43.0,13,3.3076923076923075
1454,13.0,2,6.5
1455,190.0,21,9.047619047619047
1456,193.0,29,6.655172413793103
1457,21.0,7,3.0
1458,47.0,9,5.222222222222222
1459,928.0,60,15.466666666666667
1460,22.0,9,2.4444444444444446
1461,6.0,1,6.0
1462,438.0,51,8.588235294117647
1463,108.0,32,3.375
1464,363.0,54,6.722222222222222
1465,976.0,75,13.013333333333334
1466,86.0,9,9.555555555555555
1467,48.0,13,3.6923076923076925
1468,9.0,2,4.5
1469,32.0,13,2.4615384615384617
1470,55.0,26,2.1153846153846154
1471,14.0,4,3.5
1472,747.0,56,13.339285714285714
1473,34.0,20,1.7
1474,4.0,3,1.3333333333333333
1475,747.0,80,9.3375
1476,35.0,12,2.9166666666666665
1477,30.0,13,2.3076923076923075
1478,6.0,4,1.5
1479,276.0,19,14.526315789473685
1480,16.0,6,2.6666666666666665
1481,177.0,36,4.916666666666667
1482,22.0,7,3.142857142857143
1483,273.0,43,6.348837209302325
1484,850.0,76,11.18421052631579
1485,1.0,1,1.0
1486,10.0,6,1.6666666666666667
1487,56.0,12,4.666666666666667
1488,51.0,14,3.642857142857143
1489,289.0,37,7.8108108108108105
1490,108.0,32,3.375
1491,15.0,4,3.75
1492,66.0,19,3.473684210526316
1493,452.0,30,15.066666666666666
1494,37.0,9,4.111111111111111
1495,785.0,44,17.84090909090909
1496,26.0,12,2.1666666666666665
1497,28.0,13,2.1538461538461537
1498,51.0,10,5.1
1499,68.0,7,9.714285714285714
1500,77.0,13,5.923076923076923
1501,90.0,23,3.9130434782608696
1502,24.0,12,2.0
1503,24.0,7,3.4285714285714284
1504,18.0,2,9.0
1505,16.0,6,2.6666666666666665
1506,59.0,19,3.1052631578947367
1507,347.0,60,5.783333333333333
1508,7.0,6,1.1666666666666667
1509,43.0,9,4.777777777777778
1510,126.0,13,9.692307692307692
1511,85.0,22,3.8636363636363638
1512,167.0,15,11.133333333333333
1513,100.0,17,5.882352941176471
1514,138.0,43,3.2093023255813953
1515,90.0,10,9.0
1516,49.0,17,2.8823529411764706
1517,2.0,1,2.0
1518,18.0,7,2.5714285714285716
1519,16.0,6,2.6666666666666665
1520,33.0,15,2.2
1521,16.0,4,4.0
1522,47.0,3,15.666666666666666
1523,8.0,5,1.6
1524,1.0,1,1.0
1525,56.0,18,3.111111111111111
1526,57.0,12,4.75
1527,23.0,13,1.7692307692307692
1528,99.0,29,3.413793103448276
1529,18.0,10,1.8
1530,30.0,4,7.5
1531,72.0,20,3.6
1532,20.0,8,2.5
1533,41.0,15,2.7333333333333334
1534,48.0,16,3.0
1535,216.0,66,3.272727272727273
1536,26.0,12,2.1666666666666665
1537,58.0,19,3.0526315789473686
1538,1.0,1,1.0
1539,9.0,3,3.0
1540,4.0,1,4.0
1541,52.0,13,4.0
1542,22.0,2,11.0
1543,321.0,65,4.938461538461539
1544,75.0,21,3.5714285714285716
1545,15.0,9,1.6666666666666667
1546,54.0,15,3.6
1547,61.0,23,2.652173913043478
1548,767.0,86,8.918604651162791
1549,13.0,4,3.25
1550,32.0,15,2.1333333333333333
1551,2.0,1,2.0
1552,23.0,8,2.875
1553,5.0,1,5.0
1555,82.0,35,2.342857142857143
1556,223.0,57,3.912280701754386
1557,11.0,5,2.2
1558,161.0,40,4.025
1559,37.0,8,4.625
1560,4.0,1,4.0
1561,11.0,5,2.2
1562,303.0,39,7.769230769230769
1563,107.0,26,4.115384615384615
1564,19.0,10,1.9
1565,223.0,67,3.328358208955224
1566,27.0,5,5.4
1567,705.0,58,12.155172413793103
1568,54.0,23,2.347826086956522
1569,335.0,62,5.403225806451613
1570,52.0,7,7.428571428571429
1571,8.0,1,8.0
1572,93.0,13,7.153846153846154
1573,24.0,13,1.8461538461538463
1574,20.0,8,2.5
1575,158.0,37,4.27027027027027
1576,10.0,3,3.3333333333333335
1577,54.0,15,3.6
1578,612.0,71,8.619718309859154
1579,66.0,23,2.869565217391304
1580,80.0,15,5.333333333333333
1581,26.0,8,3.25
1582,8.0,4,2.0
1583,183.0,25,7.32
1584,16.0,6,2.6666666666666665
1585,264.0,47,5.617021276595745
1586,24.0,11,2.1818181818181817
1587,97.0,24,4.041666666666667
1588,103.0,23,4.478260869565218
1589,395.0,34,11.617647058823529
1590,664.0,55,12.072727272727272
1591,9.0,5,1.8
1592,31.0,11,2.8181818181818183
1593,427.0,36,11.86111111111111
1594,42.0,8,5.25
1595,704.0,78,9.025641025641026
1596,26.0,12,2.1666666666666665
1597,145.0,42,3.4523809523809526
1598,9.0,5,1.8
1599,239.0,40,5.975
1600,242.0,31,7.806451612903226
1601,9.0,5,1.8
1602,264.0,32,8.25
1603,12.0,8,1.5
1604,875.0,63,13.88888888888889
1605,427.0,55,7.763636363636364
1606,591.0,57,10.368421052631579
1607,1.0,1,1.0
1608,3.0,1,3.0
1609,94.0,37,2.5405405405405403
1610,126.0,30,4.2
1611,242.0,64,3.78125
1612,218.0,63,3.4603174603174605
1613,28.0,7,4.0
1614,22.0,3,7.333333333333333
1615,38.0,8,4.75
1616,129.0,38,3.3947368421052633
1617,51.0,15,3.4
1618,287.0,75,3.8266666666666667
1619,22.0,4,5.5
1620,44.0,10,4.4
1621,53.0,17,3.1176470588235294
1622,50.0,15,3.3333333333333335
1623,80.0,21,3.8095238095238093
1624,18.0,2,9.0
1625,93.0,21,4.428571428571429
1626,545.0,54,10.092592592592593
1627,15.0,4,3.75
1628,27.0,10,2.7
1629,36.0,20,1.8
1630,151.0,32,4.71875
1631,2.0,1,2.0
1632,177.0,44,4.0227272727272725
1633,28.0,8,3.5
1634,4.0,1,4.0
1635,102.0,20,5.1
1636,21.0,8,2.625
1637,92.0,31,2.967741935483871
1638,1.0,1,1.0
1639,30.0,8,3.75
1640,436.0,25,17.44
1641,187.0,61,3.0655737704918034
1642,35.0,13,2.6923076923076925
1643,129.0,43,3.0
1644,117.0,36,3.25
1645,102.0,26,3.923076923076923
1646,63.0,11,5.7272727272727275
1647,165.0,24,6.875
1648,7.0,1,7.0
1649,25.0,11,2.272727272727273
1650,28.0,9,3.111111111111111
1651,25.0,10,2.5
1652,1.0,1,1.0
1653,22.0,12,1.8333333333333333
1654,501.0,60,8.35
1655,173.0,51,3.392156862745098
1656,2.0,1,2.0
1657,34.0,7,4.857142857142857
1658,21.0,9,2.3333333333333335
1659,3.0,1,3.0
1660,158.0,32,4.9375
1661,841.0,90,9.344444444444445
1662,3.0,1,3.0
1663,33.0,12,2.75
1664,14.0,7,2.0
1665,17.0,7,2.4285714285714284
1666,554.0,81,6.839506172839506
1667,464.0,57,8.140350877192983
1668,4.0,3,1.3333333333333333
1669,300.0,45,6.666666666666667
1670,103.0,13,7.923076923076923
1671,161.0,15,10.733333333333333
1672,31.0,12,2.5833333333333335
1673,141.0,27,5.222222222222222
1674,27.0,9,3.0
1675,1054.0,87,12.114942528735632
1676,33.0,17,1.9411764705882353
1677,313.0,55,5.6909090909090905
1678,11.0,6,1.8333333333333333
1679,14.0,2,7.0
1680,205.0,45,4.555555555555555
1681,44.0,16,2.75
1682,114.0,29,3.9310344827586206
1683,100.0,26,3.8461538461538463
1685,33.0,18,1.8333333333333333
1686,16.0,6,2.6666666666666665
1687,412.0,68,6.0588235294117645
1688,627.0,74,8.472972972972974
1689,13.0,3,4.333333333333333
1690,55.0,16,3.4375
1691,18.0,7,2.5714285714285716
1692,243.0,54,4.5
1693,6.0,5,1.2
1694,73.0,9,8.11111111111111
1695,69.0,37,1.864864864864865
1696,28.0,6,4.666666666666667
1697,87.0,22,3.9545454545454546
1698,12.0,6,2.0
1699,49.0,18,2.7222222222222223
1700,19.0,10,1.9
1701,55.0,8,6.875
1702,620.0,40,15.5
1703,552.0,73,7.561643835616438
1704,73.0,30,2.433333333333333
1705,79.0,7,11.285714285714286
1706,116.0,25,4.64
1707,60.0,20,3.0
1708,3.0,2,1.5
1709,52.0,8,6.5
1710,119.0,20,5.95
1711,45.0,18,2.5
1712,80.0,31,2.5806451612903225
1713,63.0,8,7.875
1714,160.0,29,5.517241379310345
1715,7.0,3,2.3333333333333335
1716,3.0,1,3.0
1717,64.0,23,2.782608695652174
1718,14.0,4,3.5
1719,16.0,4,4.0
1720,29.0,17,1.7058823529411764
1721,327.0,16,20.4375
1722,173.0,42,4.119047619047619
1723,581.0,85,6.8352941176470585
1724,1.0,1,1.0
1725,195.0,16,12.1875
1726,72.0,14,5.142857142857143
1727,2.0,1,2.0
1728,21.0,5,4.2
1729,25.0,11,2.272727272727273
1730,53.0,11,4.818181818181818
1731,522.0,33,15.818181818181818
1732,56.0,21,2.6666666666666665
1733,730.0,78,9.35897435897436
1734,167.0,46,3.630434782608696
1735,47.0,16,2.9375
1736,17.0,6,2.8333333333333335
1737,7.0,2,3.5
1738,27.0,4,6.75
1739,8.0,1,8.0
1740,6.0,3,2.0
1741,15.0,5,3.0
1742,54.0,8,6.75
1743,11.0,4,2.75
1744,213.0,16,13.3125
1745,552.0,47,11.74468085106383
1746,19.0,3,6.333333333333333
1747,64.0,22,2.909090909090909
1748,126.0,28,4.5
1749,1.0,1,1.0
1750,6.0,1,6.0
1751,74.0,14,5.285714285714286
1752,174.0,37,4.702702702702703
1753,40.0,7,5.714285714285714
1754,55.0,16,3.4375
1755,235.0,40,5.875
1756,69.0,24,2.875
1757,7.0,6,1.1666666666666667
1758,62.0,13,4.769230769230769
1759,11.0,1,11.0
1760,58.0,5,11.6
1761,616.0,62,9.935483870967742
1762,256.0,29,8.827586206896552
1763,2.0,1,2.0
1764,168.0,37,4.54054054054054
1765,20.0,6,3.3333333333333335
1766,17.0,2,8.5
1767,56.0,20,2.8
1768,338.0,65,5.2
1769,362.0,32,11.3125
1770,4.0,1,4.0
1771,44.0,20,2.2
1772,56.0,16,3.5
1773,509.0,58,8.775862068965518
1774,21.0,10,2.1
1775,6.0,2,3.0
1776,2.0,1,2.0
1777,35.0,15,2.3333333333333335
1778,588.0,42,14.0
1779,128.0,48,2.6666666666666665
1780,67.0,17,3.9411764705882355
1781,266.0,21,12.666666666666666
1782,113.0,31,3.6451612903225805
1783,4.0,2,2.0
1784,98.0,37,2.6486486486486487
1785,23.0,8,2.875
1786,204.0,30,6.8
1787,183.0,41,4.463414634146342
1788,36.0,11,3.272727272727273
1789,30.0,10,3.0
1790,26.0,9,2.888888888888889
1791,267.0,28,9.535714285714286
1792,226.0,13,17.384615384615383
1793,23.0,6,3.8333333333333335
1794,308.0,50,6.16
1795,32.0,9,3.5555555555555554
1796,2.0,1,2.0
1797,46.0,4,11.5
1798,20.0,10,2.0
1799,377.0,43,8.767441860465116
1800,3.0,2,1.5
1801,28.0,13,2.1538461538461537
1802,71.0,19,3.736842105263158
1803,516.0,40,12.9
1804,14.0,9,1.5555555555555556
1805,229.0,52,4.403846153846154
1806,57.0,14,4.071428571428571
1807,75.0,15,5.0
1808,10.0,6,1.6666666666666667
1809,89.0,23,3.869565217391304
1810,195.0,69,2.8260869565217392
1811,624.0,70,8.914285714285715
1812,50.0,19,2.6315789473684212
1813,9.0,1,9.0
1814,152.0,38,4.0
1815,41.0,14,2.9285714285714284
1816,126.0,19,6.631578947368421
1817,227.0,62,3.661290322580645
1818,135.0,28,4.821428571428571
1819,3.0,1,3.0
1820,564.0,57,9.894736842105264
1821,373.0,44,8.477272727272727
1822,16.0,3,5.333333333333333
1823,35.0,11,3.1818181818181817
1824,698.0,67,10.417910447761194
1825,124.0,18,6.888888888888889
1826,40.0,10,4.0
1827,86.0,20,4.3
1828,256.0,31,8.258064516129032
1829,5.0,4,1.25
1830,13.0,4,3.25
1831,102.0,23,4.434782608695652
